tweet,country,state,city,street,geolocation_type,lat,lon
"At nearly 1 a.m. in London the queue is estimated to take at least 15 hours, and it’s about 50 degrees out. At some point tomorrow additions to the line will be stopped, as lying in state ends at 6:30 a.m. Monday, ahead of the queen’s funeral. https://t.co/h0Jh6FN5H0",United Kingdom,,London,,explicit,51.4893335,-0.1440550845276872
Beautiful Alaska!! https://t.co/aotlHbELJS,United States,Alaska,,,explicit,64.4459613,-149.680909
"Brazilian diplomacy doesn't directly condemn Russian invasion, but vice president says he supports Ukraine https://t.co/6BtZVmRi3F",Ukraine,,,,explicit,49.4871968,31.2718321
"See you in your dreams 😘 @ Las Vegas, Nevada https://t.co/fISnOZgFSu",USA,Nevada,Las Vegas,,explicit,36.1672559,-115.148516
"In Lake election challenge, links below to motion to dismiss reply brief, and exhibits, from Maricopa County. On the lookout for Hobbs' reply brief. @arizonaslaw

https://t.co/z9FncmLGMh
https://t.co/tFpmhc10TT",USA,Arizona,,,explicit,34.395342,-111.763275
"Six months. Under a tarp. In heavy rain. Miserable! You wouldn't do that to your child, friend, dog, significant other. I hope. But I did it to my beloved Loaded Wichita, and look what I found! #bbqlife #bbqlovers #chef #cooking #c…https://t.co/Aa0uT5TdMs https://t.co/CzDgbePAID",USA,Kansas,Wichita,,explicit,37.6922361,-97.3375448
"First time in Las Cruces! Some gorgeous hikes out there especially at #DrippingSprings National Park. What isn't pictured because I was freaking out, is a TARANTULA I saw on the trail 😯😱
#NMhikes https://t.co/gzMkSdHh1M",USA,New Mexico,Las Cruces,,explicit,32.3140354,-106.779807
"Whenever I get my hair cut, I wander a few hundred metres more to the local coffee shop. It’s called ‘Oats &amp; Sky’ because it is on Oateson Skyline Drive. This is what I saw today. #shoplocal #SevenHills https://t.co/VprfOT5PPE",Australia,Queensland,Brisbane,Oateson Skyline Drive,explicit,-27.4800647,153.0724947
QUICK! Pork or chicken BBQ nachos?! @memphisredbirds,United States,Tennessee,Memphis,,explicit,35.1460249,-90.0517638
"Finally experienced the British Library, London https://t.co/U8VTHRo3lG",United Kingdom,England,London,,explicit,51.4893335,-0.1440550845276872
Watch live Atlanta Hartsfield-Jackson Airport with ATC on https://t.co/EGLYUwihTE https://t.co/l7dsnqNM6Z,United States,Georgia,Atlanta,,explicit,33.7489924,-84.3902644
Perth. Three hourly forecasts and the days ahead https://t.co/y2C5ynixKi @nobby15 https://t.co/fcPbelCxDr,Australia,Western Australia,Perth,,explicit,-31.9558933,115.8605855
I do want to visit Paris,France,Île-de-France,Paris,,explicit,48.8588897,2.3200410217200766
"Longest run since July. When in Rome (Oxford, Ms)",USA,Mississippi,Oxford,,explicit,34.3663773,-89.5187664
SPAIN TICKETS HAVE BEEN BOOKED 🎉,Spain,,,,explicit,39.3260685,-4.8379791
"A sliver of sunlight illuminates a portion of the intricate bas relief work that adorns the near century old historic Philcade Office building in downtown Tulsa. Ilford Delta 100 with Yashica 124G twin lens, dev'd in D23 #film #shootfilm #ilfordphoto #yashica #124G #architecture https://t.co/pvc30reKA4",USA,Oklahoma,Tulsa,,explicit,36.1563122,-95.9927516
"In a world full of Florida, be Massachusetts",USA,Massachusetts,,,explicit,42.3788774,-72.032366
"Zoom over to @uhmanoanews’ #Broadband Infrastructure and #DigitalEquity webinar on Thursday, June 23 at 1:30pm to learn about the programs planned and needed to provide the #Hawaii community with #broadband and #digitalliteracy access. Register today at https://t.co/78XUC9Q6NM. https://t.co/fL8CWupC4Y",USA,Hawaii,,,explicit,19.5938015,-155.42837009716908
Weed is still not legal in texas lol a fuckn joke,United States,Texas,,,explicit,31.2638905,-98.5456116
"Listen to ""The Cleveland Show ""All You Can Eat"" recap"". ⚓ https://t.co/e3juw3B3KN",United States,Ohio,Cleveland,,explicit,41.4996574,-81.6936772
57 Days till Clemson Football kicks off against Ga Tech in Atlanta. #GoTigers https://t.co/5RI3VNSRPz,United States,Georgia,Atlanta,,explicit,33.7489924,-84.3902644
"Mustang V/JV travel to Newton for LHC Event #2 (18 holes): (Perrin, Runyan, Jordan, Moberg, Howard, Bailiff, Boley, Kakacek, Klug, Petrak, Allen, & Dy Roberts) - Dimissed at school at 9:15 - Bus leaves at 9:30 - Tee off at 12:00",United States,Iowa,Newton,,explicit,41.6997139,-93.0538852
Biden signs off on another $40 billion to Ukraine.  That's ontop of 90 billion euro already given by world aid combined. This is elite level laundering!! Over 130 billion into some1s pockets. https://t.co/9HTfNyjpJ3,Ukraine,,,,explicit,49.4871968,31.2718321
"Iran executed ten people on Wednesday, including a gay man, in Karaj, the capital of the Alborz Province, just outside of Tehran. https://t.co/ZFkMtKWi1T",Iran,Alborz,Karaj,,explicit,35.8224892,50.9904681
Incredible experience in Fayetteville. Thank you @RazorbackBSB for having a freshman out today. Had a great time! @VanHornHogs @bobbywernes @CoachT_RZRBacks @Hobbs_38 https://t.co/45bnFxg5h5,USA,Arkansas,Fayetteville,,explicit,36.0625843,-94.1574328
"This is #NCAR. A stunningly beautiful building designed by I. M. Pei, known for thoughtful consideration of the area in which it was built. It is visible from much of Boulder. It is a scientific research facility focused on climate.  https://t.co/RSRLjUQ0Ib",USA,Colorado,Boulder,,explicit,40.0149856,-105.270545
Enroute to  #HyperBurn @WeAreSaitama @mannythehitman 💪🏼 #Saitama #SaitamaWolfPack #Saitama #WolfPack #WOLFPACK4LIFE #SaitamaV2 #cryptocurrency #SaitamaTechnologyLLC #Cryptos #SaitaRealtyV2 #CryptoNews #SaitaPro https://t.co/I2zoxecMUu,Japan,,Saitama,,explicit,35.9754168,139.4160114
Crush loaded L train at Union Square - nature is healing https://t.co/oYVO058DOk,USA,,New York,Union Square,explicit,40.7360717,-73.9901888
"Hear ""Gotta Get Back To My Baby"", ""Jingle Bells"" and more on Barefoot Radio 104.9 FM Key West FL! https://t.co/wdW3YLY2s6 #barefootradiokeywest #gottagetbacktomybaby #jinglebells #hollywoodblvd  #alternative #beckblack  #newmusic #indie #follow  #sensation  #rtitbot https://t.co/rTK7mBSfma",USA,Florida,Key West,,explicit,24.5548262,-81.8020722
Train safety 1968 #Bangkok #Thailand #RetroSiam https://t.co/HXzugzUiGv,Thailand,,Bangkok,,explicit,13.7524938,100.4935089
"Vale, Dame #OliviaNewtonJohn Remembered my mum taking me to the ciné in #Jersey to see #Grease when it came out. All the family Christmas’s we’d dance to the soundtrack, good grief, I had zero chance of being straight at all 😂 https://t.co/YSfRbUEyFA",United Kingdom,,Jersey,,explicit,51.6296367,-3.8629818
This powerplay by Tampa is the worst of the season by any team.,USA,Florida,Tampa,,explicit,27.9477595,-82.458444
Seattle is so pretty https://t.co/907mkxQIIP,USA,Washington,Seattle,,explicit,47.6038321,-122.330062
Decent as hell lol chicago is different 😭,USA,Illinois,Chicago,,explicit,41.8755616,-87.6244212
sweet home alabama https://t.co/4K3bYgdZPT,USA,Alabama,,,explicit,33.2588817,-86.8295337
Respect for you sir..✊🏼👏👏👏♥️ #Palestinian #Palestine #FreePalestine,Palestine,,,,explicit,31.7621153,-95.6307891
Please let there be Panthers fan events when I’m in Japan… 😣🙏🏻🙏🏻🙏🏻,Japan,,,,explicit,36.5748441,139.2394179
Las Vegas Team Tournament done! https://t.co/rxyvRS17g8,USA,Nevada,Las Vegas,,explicit,36.1672559,-115.148516
Our tagline tonight is currently trending #1 in Copenhagen. ✨ LALISA WOWS COPENHAGEN #MONEY https://t.co/B2FJtuMneX,Denmark,,Copenhagen,,explicit,55.6867243,12.5700724
Oklahoma sun won’t stop playing in my head @KoeWetzel,USA,Oklahoma,,,explicit,34.9550817,-97.2684063
"UCF wants to carve through Savannah, Ga. and Elijah Griffin is a 2025 prospect that would help them do just that. Go show him some Knight Nation love.🖤⚔️",USA,Georgia,Savannah,,explicit,32.0790074,-81.0921335
"East-London rapper YS Wave ends summer on a high with his rhythmic, sensual new release, ‘Tek Time.’ https://t.co/loSEgytg6S https://t.co/LwHgyyZijE",United Kingdom,,London,,explicit,51.5074456,-0.1277653
"🚨Our official statement on the current developments in Palestine, help us by sharing! 🚨We will discuss further developments during our Poli Ed event on Monday 🇵🇸🇵🇸 https://t.co/1UxReXZnYS",Palestine,,,,explicit,31.7621153,-95.6307891
"The humanitarian situation in Ukraine is deteriorating at an alarming pace. Millions have fled their homes for safety, an estimated 1.9 million people are displaced in Ukraine and 2.5 million have already crossed international borders. @UNOCHA @Refugees https://t.co/iXcpHUrOlt",Ukraine,,,,explicit,49.4871968,31.2718321
"Hello Ladies!! 

#gno #CincOMG #CincodeMayo #AlwaysGood #ad 🥑🥳 @MomItForward @AvosFromMexico",Mexico,,,,explicit,19.4326296,-99.1331785
"Win number “1,000” for Syracuse HC Jim Boeheim but we all know the real win total! Let’s go Orange! #cuse #cusenation #orangenation @Cuse_MBB @CuseMilitia @OttosArmy @Cusememes @SyracuseU @BrentAxeMedia @MikeWatersSYR @MarshallStPod44 https://t.co/b1kZJKGUQ8",United States,New York,Syracuse,,explicit,43.0481221,-76.1474244
The little local news snippet before a MNF game is too funny. “A Claremore man brutally murdered after an armed home invasion.. more after the game”,United States,Oklahoma,Claremore,,explicit,36.3126005,-95.6160686
So many people praying to the patron of Progressivism: St. Fentanyl #TotalSF #California @TheBabylonBee https://t.co/lXXErB0ALS,United States,California,,,explicit,36.7014631,-118.755997
After much consideration I will be taking my talents to Los Angeles and be involved in supporting the LA RAMS effective immediately. It’s about time i get in to football 🏈  ✍🏼,United States,California,Los Angeles,,explicit,34.0536909,-118.242766
"The mayor of Indiana’s second-largest city has received a suspended one-year jail sentence after pleading guilty to operating a vehicle while intoxicated endangering a person.
https://t.co/ahxBnmOtYH",United States,Indiana,,,explicit,40.3270127,-86.1746933
Puerto Rico third picture no clue but it's paradise! 🇵🇷 https://t.co/oafhdQZrK2,Puerto Rico,,,,explicit,18.2247706,-66.4858295
There is the chance for a few strong to severe thunderstorms Sunday afternoon and evening across East Tennessee and Southeast Kentucky. The biggest threats with any storms would be some hail and damaging winds. More details here: https://t.co/oSKMCT8Lht https://t.co/LBZ95oFGkW,United States,Tennessee,,,explicit,35.7730076,-86.2820081
Made this reel at work 🎧🍩 #coffee #doughnuts #donuts #barista #producer #beats #daw #foodie #milwaukee #mke https://t.co/li0P05haK2,USA,Wisconsin,Milwaukee,,explicit,43.0386475,-87.9090751
"As sexual assault rumors swirled, SDSU put winning second #SportsGov #SportsCulture #Safety #Wellbeing San Diego State University American Football https://t.co/lib856TsF8",USA,California,San Diego,,explicit,32.7174202,-117.162772
"Tulum, Mexico recap! Literally had a ball with my girls ❤️❤️ can’t wait for the next friendcation! #Tulum #Mexico #DreamsresortsTulum #blacktravel #friendcation #BlackTwitter #Travel #travelvlogs https://t.co/lLR4me8gXx",Mexico,,Tulum,,explicit,20.1692965,-87.44954812616734
4th anniversary with the London Northwestern Railway brand of West Midlands Trains! 🎉🎂⚡️🚦🛤🚇 https://t.co/UdqPKjCfMa,UK,,London,,explicit,51.5074456,-0.1277653
Lake Tahoe conservationists win crucial court battle to block construction of 760 new upscale homes  https://t.co/gfRz5Su0kD,USA,California,Lake Tahoe,,explicit,39.08854049999999,-120.05035277301698
Driving home from Indianapolis and seeing my nephew. He is in chronic rejection for his lung transplant. We are looking at the Cleveland Clinic for retransplant and also some experimental options. He’s doing ok at the moment though. Long drive ahead of me now.,USA,Indiana,Indianapolis,,explicit,39.7683331,-86.1583502
I can’t stop laughing at this 😂 poor @RefTonyP Damm right The sis and I plan to go to Japan in Fall 2023. I just hope it happens 😭.,Japan,,,,explicit,36.5748441,139.2394179
"Had some wonderful holiday swings this morning with @GahertyJj, a hungry 8th grader from Cedar Falls!  Good work pal...stay the course.",United States,Iowa,Cedar Falls,,explicit,42.5361805,-92.447758
"Join Tony Lindsay with the Michael O'Neill Sextet on Aug 6 for a performance of original arrangements of tunes by Michael Jackson, Stevie Wonder, &amp; more. See all upcoming concerts! - https://t.co/SJO5oeXWzY

#CJC #bayareamusic #jazzmusic #berkeley #sax #concert #musician https://t.co/3BtnZmttuN",United States,California,Berkeley,,explicit,37.8708393,-122.272863
Amazing kick off from our 5th Grade Team to BGrateful and Ms  Brauer for concluding our BResponsible campaign at our Patriots Shine Ceremony today @BinghamtonCSD #BCoolidgeCool #BPatriotProud https://t.co/5KCTFBjFoP,United States,New York,Binghamton,,explicit,42.098698,-75.9125187
Third period underway in Nashville. #Bolts with 1:19 of power play time to start the period.,United States,Tennessee,Nashville,,explicit,36.1622767,-86.7742984
"Michael. Qualls. Kentucky. 

End of tweet.",United States,Kentucky,,,explicit,37.5726028,-85.1551411
#TennesseeGirlsHighSchoolBasketball @RipleyHighTN(purple) vs. @haywoodtomcats(white) right now on 95.3 WTBG-FM https://t.co/Rgq9hKliwH https://t.co/uBNraRksnL,United States,Tennessee,Ripley,,explicit,35.7453551,-89.5297973
Canada’s ‘Freedom Convoy’: Astroturfed Scam or Legitimate Workers Uprising? #Canada #Ottawa #Trudeau #FreedomConvoy #EmergencyMeasuresAct #Left https://t.co/L4Io4M74cf,Canada,Ontario,Ottawa,,explicit,45.4208777,-75.6901106
"New weather system could bring high winds over 80 km/hr, waves over 5ft along Lake Winnipegosis, southern Lake Manitoba (Lynchs Point), west Lake Winnipeg (Gimli) and east Lake Winnipeg (Victoria Beach). For lake wind effect forecast, visit https://t.co/JiQNTwbgGx",Canada,Manitoba,,,explicit,55.001251,-97.001038
"California would subsidize abortion services for uninsured, out-of-state patients under @GavinNewsom plan https://t.co/a13OYSp0Oz",United States,California,,,explicit,36.7014631,-118.755997
The race to save humanity against the Global Predators unite People on both sides of the political fence in France against Covid travel passports,France,,,,explicit,46.603354,1.8883335
"Congratulations Brazil. Hoping that peace and civility can return and people can turn their energy to reconstruction, building a fairer, and more equal society and re-establishing Brazil’s role as a leader in protecting our shared environment. https://t.co/NHaipmVshi",Brazil,,,,explicit,-10.3333333,-53.2
#WeArePortland #GoPilots https://t.co/oKvXjv3tdq,United States,Oregon,Portland,,explicit,45.5202471,-122.674194
Alhamdullilah its raining heavily in Hargeisa right now,Somalia,,Hargeisa,,explicit,9.561733,44.061803
Holiday szn at the #Philadelphia train station #holidayseason #williamhgray #trainstation #longexposure #philly #fujifilm_xseries https://t.co/7vUC9hkJmG,United States,Pennsylvania,Philadelphia,,explicit,39.9527237,-75.1635262
Garrett Cooper sacrifice fly scores the 2nd run for Miami! 3-2 ballgame #MakeItMiami,United States,Florida,Miami,,explicit,25.7741728,-80.19362
